Month,Terminal ID,Terminal Serial,Business Name,Payment Value,Payment Volume,Transfer Value,Transfer Volume,"Target PaymentValue",Target Met,"Days Since LastTransaction"
May,2033I8SE,P260301798716,OJO JANET OLUWAYEMISI,"15,000.00",2,"8,000.00",1,"20,000.00",FALSE,0
May,2057YQZU,P260301172669,ADEX BUSINESS ENTERPRISE,"14,700.00",3,"12,500.00",2,"20,000.00",FALSE,0
May,2214P0CC,C41P008D01507264,FF ENTERPRISE,"13,908.00",5,0,0,"20,000.00",FALSE,0
May,2070QX5C,P260301122777,"KEJI CHEMIST AND PROVISIONSRORE","13,750.00",4,0,0,"20,000.00",FALSE,0
May,221401FW,P260301724734,BOLA BUSINESS ENTERPRISES,"13,200.00",4,"16,000.00",6,"20,000.00",FALSE,0
May,22148SC7,P260301820835,AGBAJE RUKAYAT OMOWUMI,"13,000.00",4,"23,500.00",5,"20,000.00",FALSE,0
May,2070QHO2,P260301220169,"DAVERS multipurpose ventures -DAVERS SUPERMARKET","12,950.00",10,0,0,"20,000.00",FALSE,0
May,20337RI9,P260300616253,"GURGLE LOUNGE & BAR -GURGLE LOUNGE & BAR 2","12,900.00",2,0,0,"20,000.00",FALSE,0
May,2070HVER,P260301532178,"DE ZION BUSINESSENTERPRISES","12,850.00",4,0,0,"20,000.00",FALSE,0
May,2057JW8O,P260301637067,"JOHNSONS  BUSINESSENTERPRISE","12,800.00",3,"46,000.00",3,"20,000.00",FALSE,0
May,20703OBZ,P260300565350,OLORI VENTURE,"12,100.00",3,"7,000.00",2,"20,000.00",FALSE,0
May,2070SQ4S,C42P008D01819026,Durosimi enterprises,"12,000.00",2,"10,000.00",1,"20,000.00",FALSE,0
May,22145NWS,C42P008D01602402,"BISMILLAH LOGISTICSVENTURES - BISIMILAHVENTURES 2","12,000.00",4,0,0,"20,000.00",FALSE,0
May,2057LR1F,P260301464432,ADEYEMI STORES,"12,000.00",2,0,0,"20,000.00",FALSE,0
May,22148VGT,C41P008D01507272,"GOODNEWS BUSINESSENTERPRISE","11,750.00",3,"1,650.00",2,"20,000.00",FALSE,0
May,2057XELD,P260301086359,"STARLIGHT EVENT ANDRELAXATION CENTRE","11,750.00",3,0,0,"20,000.00",FALSE,0
May,20338OS7,P260301489457,AKINNIYI ENTERPRISE,"11,550.00",4,"58,840.00",2,"20,000.00",FALSE,0
May,20700NSI,P260301302583,GOD FIRST MULTI VENTURE,"11,100.00",1,0,0,"20,000.00",FALSE,0
May,2057DNHG,P260300239751,PERFECT MULTI VENTURES,"10,200.00",1,0,0,"20,000.00",FALSE,0
May,2070FAHB,P260301475752,Oluwatoyin enterprise,"10,000.00",1,"2,000.00",1,"20,000.00",FALSE,0
May,20704DNS,P260301759155,OLA OLUWA VENTURES,"10,000.00",1,0,0,"20,000.00",FALSE,0
May,221458VG,P260301770653,Motolani Venture,"9,700.00",4,0,0,"20,000.00",FALSE,0
May,2070X2FQ,P260300779572,Olas Enterprise,"9,600.00",4,0,0,"20,000.00",FALSE,0
May,2057IPFQ,P260301374100,"OJUOLUWA POS AND GASSTATION","9,500.00",4,"78,900.00",2,"20,000.00",FALSE,0
May,2057TOTP,P260300806476,Ti Oluwa Ni Ventures,"9,200.00",3,"2,000.00",1,"20,000.00",FALSE,0
May,2057N6UI,P260301812608,SAKA SIKIRU YUSUF,"9,050.00",2,0,0,"20,000.00",FALSE,0
May,2057UHML,P260300741770,Hasty gas,"8,900.00",4,0,0,"20,000.00",FALSE,0
May,2057MR9X,P260301611889,"TEE MAMA BUSINESSENTERPRISE","8,700.00",1,"58,500.00",2,"20,000.00",FALSE,0
May,2033I2BZ,P260301798715,adetunji adedolapo temitope,"8,500.00",2,0,0,"20,000.00",FALSE,0
May,2070LLRE,P260301626008,"SR MORE WEALTH AND DAILYCONTRIBUTION AND MULTIPURPOSE","8,200.00",2,"27,000.00",1,"20,000.00",FALSE,0
May,2033F6CW,C41P008D01503508,"ADEFAT BUSINESSENTERPRISE 2","8,200.00",2,"6,500.00",2,"20,000.00",FALSE,0
May,2214Q0K8,C41P008D01502309,SANNI ZAYNAB ADERONKE,"8,150.00",3,"100,000.00",1,"20,000.00",FALSE,0
May,2057IXSR,P260301345858,RACHE STORE,"7,800.00",3,"10,000.00",1,"20,000.00",FALSE,0
May,2057FCVR,P260301349999,MAMA JAYS  STORE,"7,750.00",2,0,0,"20,000.00",FALSE,0
May,2033A1JY,P260301219587,EKUNDAYO VENTURES,"7,400.00",2,"4,550.00",3,"20,000.00",FALSE,0
May,2070W0GQ,P260301940810,AYOMIDE ENTERPRISE,"7,200.00",2,"3,000.00",1,"20,000.00",FALSE,0
May,2033K6NX,P260301809181,"OJIWUSI ADEJOKEIBUKUNOLUWA","7,100.00",3,0,0,"20,000.00",FALSE,0
May,2070IOWK,P260301557466,TAK SUITE AND HOTEL,"6,700.00",2,0,0,"20,000.00",FALSE,0
May,2070C3YX,P260300615603,EkARUN COMMUNICATIONS,"6,100.00",4,0,0,"20,000.00",FALSE,0
May,22140J9A,P260301274149,"TOMUP - TOMUP IWO ROADRESTAURANT","5,900.00",3,0,0,"20,000.00",FALSE,0
May,2070AGJP,P260301351894,OLUYOLE CHICKEN EXPRESS 2,"5,300.00",1,0,0,"20,000.00",FALSE,0
May,2214QA8C,P260301758728,Light and mercy venture,"5,100.00",1,0,0,"20,000.00",FALSE,0
May,2070U1IC,P260300671024,MOTHER WEALTH,"5,000.00",1,0,0,"20,000.00",FALSE,0
May,22145GKE,P260301820834,"OKUNADE OYINADEOLUWABUNMI","4,800.00",2,"4,500.00",2,"20,000.00",FALSE,0
May,2057P2PW,C42P008D01811482,Ogo oluwa business concept,"3,100.00",1,0,0,"20,000.00",FALSE,0
May,2214JM69,P260301810781,ALABI SABURI,"3,000.00",1,"4,000.00",1,"20,000.00",FALSE,0
May,2070PO9L,A42P008D01900127,ADEBISI MARY ESTHER,"3,000.00",1,0,0,"20,000.00",FALSE,0
May,2057YOQK,P260301581388,G and C ventures supermarket,"2,000.00",1,"22,450.00",4,"20,000.00",FALSE,0
May,2214K13U,P260301761109,"AFOLABI RIDWANOLANREWAJU","2,000.00",2,"2,000.00",2,"20,000.00",FALSE,0
May,20709CZH,P260300570747,"ADEOMO MOBILENETWORKING ENTERPRISE","1,000.00",1,"14,500.00",1,"20,000.00",FALSE,0
May,2057BFSH,P260301292159,SAMBUK FANCY STORE,0,0,"411,000.00",2,"20,000.00",FALSE,2
May,2070IF9R,P260300779193,WUMMINE VENTURE,0,0,"400,000.00",1,"20,000.00",FALSE,1
May,2070H9DF,P260300704952,TOPEX VENTURES,0,0,"172,100.00",4,"20,000.00",FALSE,1
May,2033J8TQ,P260301798717,Deegee enterprise 2,0,0,"34,000.00",1,"20,000.00",FALSE,1
May,20704YWE,P260300507843,FOLOHUNSHO ENTERPRISE,0,0,"30,800.00",4,"20,000.00",FALSE,2
May,20574TWK,P260300312383,ROFCOOL VENTURES,0,0,"23,000.00",2,"20,000.00",FALSE,1
May,2214MWM2,C42P008D01605201,ALUGBIN MARY DOYINSOLA,0,0,"10,000.00",1,"20,000.00",FALSE,0
May,20331BZG,C42P008D01933122,SODIQ OMOBUKOLA  ESTHER,0,0,"8,150.00",4,"20,000.00",FALSE,2
May,2070Z1CZ,P260300671022,MARVELOUS DRINKS DEPOT,0,0,"6,000.00",1,"20,000.00",FALSE,3
May,2070WO9M,P260301081346,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY ADENIJI",0,0,0,0,"20,000.00",FALSE,5
May,2070TZ5H,P260301086132,SAO RINGROAD 2,0,0,0,0,"20,000.00",FALSE,43
May,2070IY5P,P260301083333,SAO DANDARU 2,0,0,0,0,"20,000.00",FALSE,4
May,2070IU5V,P260301083332,SAO IWO ROAD 2,0,0,0,0,"20,000.00",FALSE,2
May,2070IW5V,P260301083330,SAO OLD IFE ROAD 2,0,0,0,0,"20,000.00",FALSE,1
May,2070IY5V,P260301081350,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY JOS",0,0,0,0,"20,000.00",FALSE,5
May,2070JH3T,P260300975839,"STARS COMPREHENSIVECOLLEGE",0,0,0,0,"20,000.00",FALSE,4
May,2070CZMO,P260301686622,"ALINCO-BOY MULTI-BUSINESSENTERPRISE - YOUNG SHALLGROW BUSINESS ENTERPRISE",0,0,0,0,"20,000.00",FALSE,0
May,2033YXVW,P260300983544,"AL BARKAH MONTESSORISTANDARD SCH",0,0,0,0,"20,000.00",FALSE,1
May,2070XB9M,P260301081351,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY BAUCHI",0,0,0,0,"20,000.00",FALSE,3
May,20575OST,P260300312375,TEMI VENTURES,0,0,0,0,"20,000.00",FALSE,53
May,20703PSN,P260301651844,B-FEYTEM ENTERPRISES,0,0,0,0,"20,000.00",FALSE,8
May,2070083P,P260300839100,"BOVAS & COMPANY LIMITED -Bovas and company Okene 2",0,0,0,0,"20,000.00",FALSE,7
May,20709VQM,P260301220160,"WEELDROP LOGISTICS AKOBO4",0,0,0,0,"20,000.00",FALSE,40
May,2070AWTP,P260301216987,THRONE OF GRACE SCHOOL,0,0,0,0,"20,000.00",FALSE,3
May,2033TKWL,P260300362435,"JAMATECH ALUMINUMSVENTURES",0,0,0,0,"20,000.00",FALSE,3
May,2057HJWQ,P260301679899,ORPZY CONFECTIONERY,0,0,0,0,"20,000.00",FALSE,1
May,2070ADLL,P260301217282,ISIHAK VENTURES,0,0,0,0,"20,000.00",FALSE,43
May,2214AX1Q,P260301326747,Vanguard pharmacy Akobo,0,0,0,0,"20,000.00",FALSE,4
May,2070EBZ3,P260301298525,"FRIENDLY TOP FILLINGSTATION MOLETE",0,0,0,0,"20,000.00",FALSE,0
May,2057UPHD,P260300746812,ISSYPAY,0,0,0,0,"20,000.00",FALSE,16
May,20331IPJ,P260300693129,"WEELDROP LOGISTICSOLAOGUN 1",0,0,0,0,"20,000.00",FALSE,56
May,2070KXZW,P260301672901,"GOLD MULTI PURPOSEVENTURE 2",0,0,0,0,"20,000.00",FALSE,2
May,20331SEF,P260301116851,Glory image,0,0,0,0,"20,000.00",FALSE,3
May,2057JTVS,P260301218225,OLUWOLE AND CO,0,0,0,0,"20,000.00",FALSE,38
May,2057IFAE,P260301216386,"MORE BLESSINGS NIGENTERPRISESS",0,0,0,0,"20,000.00",FALSE,2
May,2033A1KT,P260301219478,WEELDROP LOGISTICS GATE 1,0,0,0,0,"20,000.00",FALSE,55
May,2070GR9Z,P260301119885,Monyashau Venture,0,0,0,0,"20,000.00",FALSE,1
May,2070FXMC,P260301520695,"AMBA AMBA GLOBALRESOURCES",0,0,0,0,"20,000.00",FALSE,5
May,2070W8XE,C42P008D01953561,ESSIEN DORIS NONYELUM,0,0,0,0,"20,000.00",FALSE,3
May,2070CQQ3,P260301526213,PROVIDENCE KUTZ SALON,0,0,0,0,"20,000.00",FALSE,2
May,2070GJTV,P260301500534,Estojay justwaters,0,0,0,0,"20,000.00",FALSE,3
May,2070D8XW,P260300263878,"SHOKEM VARIETIES STORE -SHOKEM VARIETY STORE",0,0,0,0,"20,000.00",FALSE,2
May,2057OH4A,P260301586102,BEVERAGE RETAILER,0,0,0,0,"20,000.00",FALSE,26
May,2070627S,P260301485664,MOKOLA CARL CARE OFFICE,0,0,0,0,"20,000.00",FALSE,7
May,2070D9CU,P260300417382,"CONOIL SERVICE STATIONCOMMERCIAL ROAD APAPA",0,0,0,0,"20,000.00",FALSE,2
May,2070Y9PD,P260300353220,FIT PRIZE,0,0,0,0,"20,000.00",FALSE,6
May,20709VEO,P260300724661,"WEELDROP LOGISTICSBREWERY 4",0,0,0,0,"20,000.00",FALSE,105
May,2070M0KF,P260300724046,SAO ODO ONA 2,0,0,0,0,"20,000.00",FALSE,19
May,2070EZZ1,P260300524225,"Ambassador patent and medicineshop",0,0,0,0,"20,000.00",FALSE,3
May,20705OPR,P260300724662,AYABA FOODCO,0,0,0,0,"20,000.00",FALSE,0
May,20700ZPN,P260300453969,ADETOSS VENTURES,0,0,0,0,"20,000.00",FALSE,1
May,2033PBIC,P260301705934,PHURSTLADY,0,0,0,0,"20,000.00",FALSE,4
May,22140JJE,P260301560117,"MUMMY ARAMIDE BUSINESSENTERPRISE",0,0,0,0,"20,000.00",FALSE,3
May,2057QD5F,P260301581380,FOR REAL PROJECT SERVICES,0,0,0,0,"20,000.00",FALSE,2
May,207054LF,P260300724044,OLAS PEACE 3 VENT 2,0,0,0,0,"20,000.00",FALSE,2
May,20701URH,P260300453544,"HAY KAY MULTIPURPOSEVENTURES",0,0,0,0,"20,000.00",FALSE,4
May,2033TOGC,P260300355512,ALHAQ COMMUNICATIONS,0,0,0,0,"20,000.00",FALSE,22
May,2033SWRA,P260300353040,HIS MIGHTY GSM CLINIC,0,0,0,0,"20,000.00",FALSE,5
May,2070G4ET,P260301581181,"BOVAS & COMPANY LIMITED -Bovas and company Ife 2",0,0,0,0,"20,000.00",FALSE,9
May,2057LD4B,P260301584206,SARO LOUNGE AND SUITE,0,0,0,0,"20,000.00",FALSE,9
May,2070L3TZ,P260301616701,ABDULL MUHSEN,0,0,0,0,"20,000.00",FALSE,104
May,22145TA6,P260301820833,IDOWU GBOLAHAN USMAN,0,0,0,0,"20,000.00",FALSE,2
May,2214B992,P260300524534,FINGER OF GRACE VENTURES,0,0,0,0,"20,000.00",FALSE,352
May,2070JMFW,P260301560116,Tobiloba business enterprises,0,0,0,0,"20,000.00",FALSE,20
May,20709T9E,P260301551720,"SURVIVAL AGRICULTURAL HUBLTD",0,0,0,0,"20,000.00",FALSE,14
May,2057LN0U,P260301555067,Zayyanu guy ZEZI POS,0,0,0,0,"20,000.00",FALSE,6
May,2057YPWX,P260301169029,Pluckys Cake n More,0,0,0,0,"20,000.00",FALSE,15
May,2070TD3Z,P260301195520,SAO MOWE 10,0,0,0,0,"20,000.00",FALSE,8
May,2070MJX7,C41P008D01503511,Ayoola business enterprises,0,0,0,0,"20,000.00",FALSE,6
May,22141Y58,P260301171374,TOMUP - TOMUP SALON,0,0,0,0,"20,000.00",FALSE,57
May,2070RCI5,P260300570271,OMOOLA GROW GREAT,0,0,0,0,"20,000.00",FALSE,5
May,2070KEGS,P260301606853,"AVIES GOLDEN STORECONCEPT",0,0,0,0,"20,000.00",FALSE,9
May,2070M0GG,P260300669360,SAO OKE ADO 2,0,0,0,0,"20,000.00",FALSE,58
May,2070LXO5,P260300570270,ROCK VIEW LOUNGE AND BAR,0,0,0,0,"20,000.00",FALSE,7
May,2057JTBQ,P260301350145,"JELILI ADEBAYO NIGENTERPRISES 2",0,0,0,0,"20,000.00",FALSE,7
May,2070M0JZ,P260300669376,SAO CHALLENGE 2,0,0,0,0,"20,000.00",FALSE,7
May,2070M0LS,P260301168982,SAO IDI APE 2,0,0,0,0,"20,000.00",FALSE,7
May,2057ICSM,P260301464217,YAH LATEEF STORE 2,0,0,0,0,"20,000.00",FALSE,5
May,2070BLQD,P260300509181,FINGER OF GRACE VENTURES,0,0,0,0,"20,000.00",FALSE,318
May,2070W8LC,P260300699526,SAO OKE ADO 5,0,0,0,0,"20,000.00",FALSE,8
May,20339XEJ,P260300098361,"NEW RUFLAT INNOVATIONINVESTMENT LIMITED",0,0,0,0,"20,000.00",FALSE,2
May,2070W8LF,P260300699520,SAO JERICHO 6,0,0,0,0,"20,000.00",FALSE,1
May,2070V3XB,P260300700717,"BOVAS & COMPANY LIMITED -BOVAS AND COMPANY ADO 2",0,0,0,0,"20,000.00",FALSE,17
May,207029HX,P260300078428,ADEIIFE BUSINESS VENTURES,0,0,0,0,"20,000.00",FALSE,3
May,2070G7NZ,P260300699524,"FEEDWELL FOODSSUPERMARKET CHALLENGE",0,0,0,0,"20,000.00",FALSE,1
May,2070X2HC,P260300784145,ALMAD VENTURES,0,0,0,0,"20,000.00",FALSE,13
May,2070OD3M,P260301195525,SAO MOWE 12,0,0,0,0,"20,000.00",FALSE,13
May,2070BOJT,P260300328370,LADY B  ENTERPRISE,0,0,0,0,"20,000.00",FALSE,12
May,2070GSXT,C42P008D01905035,samuel sunday emmanuel,0,0,0,0,"20,000.00",FALSE,3
May,2057UZXO,P260301195402,EASY BARBING VENTURE,0,0,0,0,"20,000.00",FALSE,10
May,2057XWIH,P260301048461,TRIPPLE A VENTURE,0,0,0,0,"20,000.00",FALSE,21
May,2214LN24,P260301172082,YEKINNI BUKONLA,0,0,0,0,"20,000.00",FALSE,6
May,2070M0JR,P260300669366,SAO JERICHO 2,0,0,0,0,"20,000.00",FALSE,6
May,2070G8GF,P260300645863,RONIKOM INVESTMENT LTD,0,0,0,0,"20,000.00",FALSE,54
May,2214CTKG,P260301926528,SALAUDEEN MUSIBAUDEEN,0,0,0,0,"20,000.00",FALSE,1
May,20705RTF,P260301166809,Emily homes of beauty 2,0,0,0,0,"20,000.00",FALSE,2
May,2070UF5U,P260301345856,ADESHINA ENTERPRISE,0,0,0,0,"20,000.00",FALSE,98
May,2070HCFJ,P260301532176,DORKYOLOYE,0,0,0,0,"20,000.00",FALSE,1
May,207083VP,P260300502750,BECKY COMMUNICATION,0,0,0,0,"20,000.00",FALSE,39
May,2057DNAA,P260300159596,HOLAGOMI VENTURES 2,0,0,0,0,"20,000.00",FALSE,4
May,2070YG3N,P260301450712,SAO MOWE 11,0,0,0,0,"20,000.00",FALSE,3
May,2070IVHJ,P260301034388,Olas peace diamond company 3,0,0,0,0,"20,000.00",FALSE,143
May,207094GQ,P260300645860,BARMIE ENTERPRISE,0,0,0,0,"20,000.00",FALSE,43
May,2033V95R,P260301165044,SORIAN POS,0,0,0,0,"20,000.00",FALSE,1
May,20337VMT,P260301813626,JEGZY PRODUCTION,0,0,0,0,"20,000.00",FALSE,34
May,2033FQYD,P260300160243,ORIREG MULTI VENTURES,0,0,0,0,"20,000.00",FALSE,3
May,2057WXPS,P260301163537,BIMSEADELIGHT,0,0,0,0,"20,000.00",FALSE,4
May,2057YRBD,P260301168656,Ace Plumbing,0,0,0,0,"20,000.00",FALSE,3
May,2033GDOU,P260300159183,"JENROLADECARES FASHIONSTORES",0,0,0,0,"20,000.00",FALSE,0
May,2070IFTD,P260301532177,TTchoyz,0,0,0,0,"20,000.00",FALSE,1
May,2214C8AB,P260301758726,OLAOMI JOHN,0,0,0,0,"20,000.00",FALSE,17
May,20338PK7,P260300556163,OLUWASEGUN VENTURES,0,0,0,0,"20,000.00",FALSE,99
May,2070Q2JO,P260300779721,BT VENTURES,0,0,0,0,"20,000.00",FALSE,4
May,2214XKKV,P260301926529,SHEKKY VENTURES,0,0,0,0,"20,000.00",FALSE,_
May,2057TXGQ,P260300778516,Adewumi Medicine Store,0,0,0,0,"20,000.00",FALSE,13
May,2214UQ0D,C42P008D01605205,MWORLD  VENTURE,0,0,0,0,"20,000.00",FALSE,2
May,2070GOUQ,P260301531099,"Pheezah Fashion World -PHEEZAH FASHION WORLD 2",0,0,0,0,"20,000.00",FALSE,6
May,2057O4OA,P260301812600,nureni qudus olalekan,0,0,0,0,"20,000.00",FALSE,6
May,2070CPV3,P260300599575,"CROWN INVESTMENTENTERPRISES",0,0,0,0,"20,000.00",FALSE,3
May,2070K8KN,P260300319542,"Structural Adjustment savingsScheme",0,0,0,0,"20,000.00",FALSE,6
May,22145T8G,P260300018111,FINGER OF GRACE VENTURES,0,0,0,0,"20,000.00",FALSE,52
May,2070M8AD,P260300651117,KANISURU TRADING STORE,0,0,0,0,"20,000.00",FALSE,18
May,2070DU3B,P260301180773,RASLAT VENTURES,0,0,0,0,"20,000.00",FALSE,3
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
